time;x;y;z;MF
33,495;-10,50;-70,00;-110,50;131,23
33,548;-25,00;-40,50;-84,75;97,20
33,595;-33,25;-24,50;-74,00;84,75
33,645;-38,00;-16,00;-69,00;80,38
33,694;-39,50;-11,50;-67,00;78,62
33,745;-41,25;-9,50;-66,25;78,62
33,795;-42,75;-7,75;-66,25;79,23
33,848;-42,25;-7,00;-65,75;78,47
33,895;-42,50;-6,75;-65,75;78,58
33,945;-42,50;-6,25;-65,75;78,54
33,996;-43,25;-6,50;-66,00;79,18
34,045;-42,75;-6,50;-66,00;78,90
34,095;-41,50;-6,00;-65,25;77,56
34,147;-42,50;-6,75;-66,25;79,00
34,196;-42,00;-8,00;-66,00;78,64
34,246;-41,00;-9,75;-66,00;78,31
34,295;-40,00;-12,25;-66,00;78,14
34,357;-37,25;-17,75;-66,50;78,26
34,397;-29,25;-29,50;-70,00;81,40
34,497;113,75;-109,00;-200,75;255,19
34,554;187,75;356,75;-391,25;561,78
34,598;-12,75;182,50;-51,00;189,92
34,652;-42,25;30,25;16,25;54,44
34,696;-41,00;-19,75;-2,50;45,58
34,748;-38,00;-26,50;-27,75;54,00
34,798;-37,00;-22,50;-44,50;62,09
34,897;-39,00;-13,25;-59,00;71,96
34,951;-39,75;-10,50;-61,75;74,18
34,998;-41,00;-9,25;-63,00;75,73
35,098;-42,50;-7,50;-64,00;77,19
35,169;-42,50;-7,00;-63,50;76,73
35,208;-42,75;-6,75;-63,50;76,85
35,258;-43,00;-7,00;-64,00;77,42
35,351;-42,00;-6,50;-64,25;77,03
35,401;-42,75;-7,75;-64,00;77,35
35,451;-42,75;-7,75;-64,00;77,35
35,504;-42,50;-9,75;-62,75;76,41
35,561;-42,00;-13,75;-60,75;75,12
35,603;-43,25;-20,75;-55,25;73,17
35,653;-45,50;-38,25;-38,50;70,82
35,701;-65,00;-80,50;32,25;108,38
35,763;-303,75;5,75;279,00;412,48
35,867;-14,75;-281,00;-421,50;506,79
35,957;-19,25;-114,25;-153,75;192,52
36,007;-29,50;-64,25;-103,50;125,34
36,064;-35,50;-37,00;-81,50;96,29
36,112;-38,25;-22,75;-71,75;84,43
36,168;-39,50;-15,25;-67,50;79,68
36,213;-40,50;-11,50;-66,50;78,71
36,275;-41,50;-9,75;-65,75;78,36
36,313;-41,75;-8,75;-65,25;77,96
36,367;-42,00;-7,50;-65,25;77,96
36,416;-42,00;-7,50;-65,25;77,96
36,514;-41,25;-7,50;-65,25;77,56
36,579;-42,00;-7,50;-65,25;77,96
36,615;-41,50;-8,25;-65,25;77,77
36,678;-40,25;-8,75;-64,75;76,74
36,765;-37,75;-14,25;-66,00;77,36
36,817;-32,50;-19,50;-67,25;77,19
36,915;17,75;-62,75;-92,00;112,77
36,976;165,00;-99,75;-222,75;294,61
37,017;178,50;383,25;-276,75;505,31
37,070;-7,75;196,00;25,75;197,84
37,115;-40,25;32,50;61,00;79,98
37,177;-39,75;-21,25;21,25;49,83
37,217;-38,25;-29,50;-16,00;50,89
37,282;-38,75;-25,25;-38,75;60,34
37,315;-39,25;-19,25;-51,25;67,36
37,373;-40,00;-14,50;-57,50;71,53
37,476;-41,75;-11,25;-60,00;73,96
37,515;-42,50;-9,75;-62,25;76,00
37,580;-42,00;-8,50;-63,00;76,19
37,686;-43,25;-8,00;-63,75;77,45
37,716;-43,75;-7,50;-64,50;78,30
37,770;-43,00;-7,50;-64,00;77,47
37,883;-42,75;-9,00;-62,75;76,46
37,915;-43,25;-10,00;-62,50;76,66
37,973;-42,75;-12,00;-61,50;75,85
38,075;-42,75;-24,25;-52,00;71,55
38,116;-42,25;-42,00;-33,25;68,22
38,177;-50,75;-83,00;39,50;105,00
38,284;-103,25;235,00;-712,50;757,33
38,318;55,75;-23,50;-616,75;619,71
38,383;55,00;-94,25;-364,25;380,24
38,420;19,50;-80,25;-205,50;221,47
38,485;-7,25;-54,50;-126,75;138,16
38,520;-22,50;-35,50;-91,25;100,46
38,569;-31,25;-24,00;-76,00;85,61
38,621;-36,25;-17,50;-70,25;80,97
38,669;-38,75;-13,00;-67,00;78,48
38,719;-39,75;-10,75;-66,25;78,00
38,796;-40,50;-10,00;-65,50;77,66
38,824;-40,75;-9,50;-66,00;78,15
38,894;-40,75;-9,00;-66,00;78,09
38,995;-42,00;-8,50;-66,00;78,69
39,022;-42,00;-8,50;-66,00;78,69
39,092;-41,50;-8,75;-65,50;78,03
39,124;-41,00;-10,00;-65,25;77,71
39,182;-40,00;-12,00;-65,75;77,89
39,224;-38,00;-16,00;-66,75;78,46
39,303;-34,50;-22,75;-67,75;79,36
39,324;-25,00;-36,50;-72,00;84,51
39,382;6,25;-71,50;-92,00;116,68
39,424;6,25;-71,50;-92,00;116,68
39,524;-70,00;229,75;-98,75;259,69
39,591;-97,50;56,25;25,25;115,36
39,624;-72,00;-16,25;15,50;75,42
39,700;-53,75;-31,75;-14,75;64,15
39,724;-45,00;-28,50;-36,25;64,43
39,793;-41,25;-22,75;-48,75;67,79
39,827;-40,25;-17,75;-56,25;71,41
39,883;-40,25;-14,00;-59,50;73,19
39,926;-40,50;-11,50;-61,00;74,12
39,987;-40,25;-9,50;-61,75;74,32
40,026;-41,00;-9,00;-63,50;76,12
40,103;-42,00;-8,25;-63,75;76,79
40,126;-42,00;-8,25;-63,50;76,58
40,186;-42,25;-8,50;-63,75;76,95
40,226;-42,50;-8,75;-63,00;76,50
40,326;-40,75;-9,00;-63,00;75,57
40,389;-40,75;-10,00;-61,75;74,66
40,431;-40,75;-10,00;-61,75;74,66
40,526;-39,50;-22,50;-53,00;69,82
40,588;-39,00;-38,00;-37,50;66,12
40,627;-44,75;-72,25;16,00;86,48
40,727;-479,00;562,75;-514,00;900,18
40,777;-137,00;125,00;-644,75;670,89
40,827;-17,50;-63,00;-420,50;425,55
40,926;-16,75;-65,75;-145,00;160,09
40,975;-28,25;-44,25;-99,75;112,72
41,029;-35,00;-29,50;-80,25;92,39
41,075;-38,25;-20,25;-72,00;84,01
41,128;-40,00;-14,75;-68,25;80,47
41,177;-42,00;-12,00;-66,75;79,77
41,229;-42,25;-10,75;-66,75;79,73
41,277;-42,25;-10,00;-66,25;79,21
41,333;-42,25;-8,75;-66,50;79,27
41,381;-41,75;-8,50;-66,00;78,56
41,432;-41,75;-8,50;-66,00;78,56
41,481;-42,50;-8,50;-66,00;78,96
41,532;-41,75;-9,25;-65,75;78,43
41,583;-40,75;-10,75;-65,00;77,47
41,633;-39,25;-13,25;-65,00;77,08
41,683;-37,25;-16,75;-66,25;77,83
41,733;-33,50;-23,50;-67,50;78,94
41,805;-23,00;-36,25;-72,50;84,26
41,850;7,75;-70,00;-92,25;116,06
41,935;352,00;90,00;-597,25;699,08
41,984;-2,25;276,50;-62,00;283,37
42,036;-63,00;84,00;99,25;144,48
42,086;-50,75;-11,00;67,00;84,77
42,135;-40,50;-34,25;14,00;54,86
42,186;-37,75;-32,75;-22,00;54,60
42,242;-37,00;-26,00;-41,75;61,55
42,336;-38,75;-16,00;-58,00;71,57
42,385;-39,75;-13,50;-61,00;74,05
42,451;-40,50;-11,00;-62,25;75,08
42,537;-40,75;-9,75;-63,50;76,08
42,586;-41,50;-9,25;-64,25;77,04
42,646;-41,50;-9,25;-63,50;76,42
42,737;-42,75;-9,50;-63,75;77,34
42,787;-42,00;-10,00;-63,50;76,79
42,843;-41,75;-11,25;-62,50;76,00
42,888;-42,25;-13,25;-60,75;75,17
42,945;-42,25;-17,50;-58,50;74,25
42,988;-41,25;-24,00;-53,25;71,51
43,040;-40,25;-39,50;-37,50;67,72
43,090;-44,00;-74,00;15,00;87,39
43,144;-99,75;-107,25;228,75;271,62
43,190;-566,75;575,25;-216,00;835,93
43,241;-191,00;106,25;-617,00;654,57
43,291;-28,50;-98,50;-446,00;457,64
43,345;-0,75;-115,75;-262,50;286,89
43,391;-9,50;-84,75;-157,50;179,11
43,443;-9,50;-84,75;-157,50;179,11
43,491;-23,50;-51,75;-105,75;120,06
43,542;-32,50;-31,25;-82,50;94,02
43,591;-36,50;-20,75;-72,75;84,00
43,642;-39,50;-15,50;-68,75;80,79
43,691;-40,00;-12,00;-67,25;79,16
43,762;-40,75;-10,75;-66,75;78,94
43,792;-41,75;-9,75;-66,00;78,70
43,849;-43,25;-9,25;-66,25;79,66
43,892;-42,50;-9,00;-66,50;79,43
43,947;-42,00;-9,75;-66,50;79,25
43,992;-41,25;-11,00;-66,50;79,02
44,060;-40,25;-12,00;-66,75;78,86
44,093;-38,50;-13,75;-66,25;77,85
44,155;-36,50;-18,25;-66,75;78,24
44,194;-33,00;-25,25;-68,00;79,69
44,257;-24,25;-38,75;-72,75;85,92
44,294;1,00;-72,50;-89,75;115,38
44,363;84,00;-147,25;-176,00;244,37
44,395;329,25;-126,00;-678,25;764,40
44,460;329,25;-126,00;-678,25;764,40
44,495;118,00;-134,50;-251,00;308,25
44,563;21,50;-121,75;-76,25;145,26
44,595;-13,75;-90,00;-38,00;98,66
44,656;-28,25;-60,25;-39,50;77,38
44,695;-35,00;-39,75;-47,00;70,81
44,751;-38,50;-26,75;-53,25;70,95
44,795;-39,50;-19,75;-57,25;72,30
44,859;-40,25;-14,75;-59,25;73,13
44,896;-41,25;-13,00;-60,50;74,37
44,962;-41,50;-11,50;-62,25;75,69
44,996;-41,50;-9,75;-62,75;75,86
45,062;-41,25;-9,25;-62,25;75,25
45,159;-42,00;-9,25;-62,25;75,66
45,197;-41,25;-10,00;-62,25;75,34
45,259;-40,75;-10,75;-62,00;74,97
45,297;-41,00;-11,75;-61,50;74,84
45,359;-40,50;-14,75;-59,75;73,67
45,396;-39,50;-18,50;-56,50;71,38
45,463;-39,50;-18,50;-56,50;71,38
45,564;-29,50;-69,00;8,75;75,55
45,598;-41,50;-115,25;190,00;226,06
45,650;-327,50;406,25;310,00;606,96
45,698;37,50;164,00;-522,00;548,44
45,764;141,25;-80,00;-477,75;504,58
45,860;37,25;-95,50;-176,50;204,11
45,898;0,00;-65,25;-116,00;133,09
45,952;-20,50;-42,50;-87,25;99,19
45,999;-31,50;-29,25;-75,00;86,45
46,062;-37,25;-20,50;-69,00;81,05
46,156;-41,50;-12,50;-65,75;78,75
46,201;-42,75;-11,00;-66,00;79,40
46,251;-42,50;-9,75;-65,75;78,89
46,299;-42,50;-9,00;-65,50;78,60
46,360;-43,00;-8,75;-65,00;78,43
46,399;-43,50;-9,25;-65,00;78,76
46,460;-43,50;-9,25;-65,00;78,76
46,563;-41,50;-13,50;-65,25;78,50
46,600;-41,00;-17,50;-66,00;79,64
46,659;-37,75;-24,50;-67,00;80,71
46,750;-14,25;-66,75;-83,75;108,04
46,801;38,75;-135,00;-139,75;198,13
46,850;215,25;-241,25;-469,75;570,26
46,901;56,75;435,50;-800,00;912,62
46,950;-152,25;288,50;-187,75;376,38
47,000;-126,00;71,75;11,50;145,45
47,050;-79,00;-18,50;23,25;84,40
47,100;-53,50;-38,75;-3,75;66,17
47,149;-43,50;-36,00;-27,50;62,81
47,200;-40,25;-28,50;-43,00;65,43
47,251;-38,50;-21,75;-51,50;67,88
47,351;-39,75;-14,75;-59,00;72,65
47,400;-39,75;-12,75;-60,75;73,71
47,451;-39,75;-12,75;-60,75;73,71
47,501;-41,00;-11,50;-61,75;75,01
47,550;-41,00;-11,00;-62,25;75,35
47,602;-40,50;-10,75;-62,00;74,83
47,651;-40,50;-11,50;-62,00;74,94
47,751;-41,75;-14,00;-60,75;75,03
47,803;-40,75;-15,50;-58,75;73,16
47,851;-39,75;-19,25;-56,00;71,32
47,901;-39,00;-26,00;-50,50;68,90
47,952;-38,25;-38,75;-38,00;66,40
48,004;-40,25;-65,25;-2,75;76,71
48,083;-70,00;-109,50;116,75;174,70
48,153;-189,25;345,25;-747,50;844,85
48,203;53,00;1,50;-716,75;718,71
48,253;76,00;-118,00;-444,75;466,37
48,305;38,75;-114,00;-250,50;277,93
48,353;3,25;-82,50;-149,75;171,00
48,403;-18,25;-55,25;-102,25;117,65
48,453;-18,25;-55,25;-102,25;117,65
48,503;-30,75;-34,00;-81,00;93,07
48,553;-37,50;-22,00;-72,00;84,11
48,604;-40,25;-16,25;-67,75;80,46
48,688;-42,25;-13,00;-66,75;80,06
48,705;-42,50;-11,75;-66,00;79,37
48,774;-41,75;-10,00;-65,50;78,32
48,806;-42,00;-10,50;-66,00;78,93
48,905;-41,50;-11,25;-65,75;78,56
48,954;-41,00;-13,00;-65,50;78,36
49,005;-40,00;-15,25;-65,75;78,46
49,076;-38,50;-19,00;-66,75;79,37
49,105;-34,50;-25,50;-68,25;80,61
49,188;-27,50;-37,00;-72,00;85,49
49,207;-10,00;-61,25;-83,25;103,84
49,267;43,50;-115,50;-130,50;179,62
49,305;204,50;-191,75;-361,75;457,66
49,372;315,50;260,00;-848,25;941,63
49,405;-30,25;335,50;-153,75;370,29
49,478;-76,00;109,75;81,50;156,41
49,506;-56,50;-8,00;76,25;95,24
49,572;-43,00;-40,75;27,75;65,42
49,610;-38,00;-40,50;-10,75;56,57
49,674;-37,25;-32,25;-34,25;60,01
49,707;-38,50;-25,25;-46,75;65,62
49,777;-39,25;-20,00;-53,25;69,11
49,808;-40,50;-16,50;-57,25;72,04
49,876;-40,00;-14,25;-59,50;73,10
49,907;-41,00;-13,00;-61,00;74,64
49,970;-41,50;-12,00;-61,75;75,36
50,009;-41,75;-11,50;-62,00;75,63
50,071;-42,50;-11,25;-62,00;76,01
50,108;-42,00;-11,25;-61,50;75,32
50,183;-41,25;-12,50;-61,00;74,69
50,212;-41,25;-13,50;-60,00;74,05
50,270;-42,00;-16,00;-58,50;73,77
50,308;-41,50;-19,25;-56,00;72,31
50,365;-40,75;-25,00;-51,25;70,09
50,408;-40,75;-25,00;-51,25;70,09
50,469;-42,75;-53,50;-16,25;70,38
50,509;-61,50;-97,00;80,75;140,40
50,578;-210,25;-18,75;320,00;383,35
50,611;-307,00;571,75;-517,50;830,03
50,666;45,50;176,25;-707,25;730,30
50,772;76,50;-98,75;-283,00;309,34
50,810;29,50;-85,25;-168,25;190,91
50,871;-2,25;-61,50;-112,00;127,79
50,973;-30,00;-30,50;-74,75;86,13
51,010;-36,00;-23,00;-69,50;81,58
51,070;-38,75;-18,25;-67,75;80,15
51,110;-39,50;-15,25;-66,25;78,62
51,173;-40,00;-13,25;-65,75;78,09
51,210;-41,25;-12,75;-65,75;78,66
51,262;-41,25;-11,75;-65,50;78,29
51,312;-41,75;-12,00;-65,25;78,39
51,361;-42,25;-13,00;-65,75;79,23
51,420;-42,25;-13,00;-65,75;79,23
51,462;-40,50;-15,50;-66,25;79,18
51,512;-37,75;-19,50;-66,75;79,13
51,561;-35,25;-27,00;-68,50;81,63
51,612;-29,00;-37,75;-71,75;86,11
51,662;-13,50;-59,75;-82,50;102,75
51,713;27,50;-108,50;-118,50;163,01
51,762;145,25;-190,25;-284,25;371,61
51,812;334,25;-14,00;-819,75;885,39
51,862;-102,00;399,50;-305,25;513,01
51,912;-175,00;190,50;31,00;260,53
51,961;-124,00;26,75;76,75;148,26
52,012;-79,00;-33,00;39,25;94,18
52,063;-56,25;-42,75;0,00;70,65
52,163;-43,00;-29,75;-42,75;67,54
52,214;-41,75;-23,50;-51,00;69,97
52,263;-41,50;-19,00;-55,50;71,86
52,313;-41,75;-15,75;-58,25;73,38
52,362;-41,75;-13,75;-59,75;74,18
52,413;-41,50;-12,50;-60,25;74,22
52,464;-41,50;-12,25;-60,25;74,18
52,514;-42,25;-12,25;-60,00;74,40
52,564;-42,00;-12,25;-60,00;74,26
52,616;-42,00;-12,75;-60,00;74,34
52,665;-42,25;-14,50;-58,75;73,80
52,714;-41,00;-17,25;-57,25;72,50
52,765;-40,25;-20,75;-54,50;70,86
52,816;-39,50;-27,50;-48,75;68,51
52,866;-39,25;-39,00;-37,25;66,70
52,920;-39,50;-62,25;-8,50;74,21
52,968;-54,25;-99,75;77,25;137,33
53,018;-175,25;-54,50;303,25;354,46
53,069;-374,25;588,50;-255,50;742,75
53,119;41,00;244,00;-654,00;699,24
53,167;147,75;-29,00;-507,50;529,37
53,218;107,25;-105,50;-310,25;344,80
53,268;49,00;-97,25;-185,25;214,89
53,319;7,75;-72,50;-121,50;141,70
53,369;-15,75;-51,00;-90,50;105,07
53,420;-28,25;-36,25;-76,25;89,03
53,501;-34,25;-26,75;-70,00;82,39
53,594;-40,75;-17,25;-66,50;79,88
53,621;-41,25;-15,00;-66,50;79,68
53,691;-41,00;-12,75;-66,25;78,95
53,786;-42,00;-13,00;-65,75;79,10
53,828;-41,75;-13,25;-65,75;79,00
53,893;-40,75;-14,00;-65,50;78,40
53,994;-38,75;-20,50;-67,25;80,28
54,027;-35,25;-27,25;-68,50;81,72
54,089;-28,00;-38,75;-71,50;86,01
54,170;25,75;-105,00;-113,00;156,39
54,222;129,75;-181,00;-243,25;329,80
54,292;355,50;-107,25;-741,00;828,83
54,397;-180,50;287,00;42,75;341,73
54,422;-180,50;287,00;42,75;341,73
54,492;-120,50;89,75;62,50;162,73
54,594;-52,00;-20,00;-13,75;57,39
54,622;-43,25;-24,75;-34,50;60,61
54,696;-41,00;-23,25;-46,50;66,21
54,795;-40,25;-18,00;-56,00;71,27
54,823;-40,50;-15,25;-58,00;72,37
54,882;-41,25;-14,00;-59,25;73,54
54,988;-41,50;-13,00;-60,25;74,31
55,026;-41,50;-13,25;-59,75;73,95
55,095;-41,25;-14,25;-59,25;73,59
55,124;-41,25;-16,25;-58,50;73,40
55,192;-41,00;-18,25;-56,75;72,35
55,225;-41,25;-22,25;-53,75;71,31
55,289;-41,00;-29,00;-48,25;69,64
55,325;-40,25;-40,75;-36,75;68,05
55,384;-41,75;-63,25;-8,75;76,29
55,475;-150,75;-67,50;222,75;277,31
55,525;-465,25;520,75;-96,50;704,95
55,574;-29,75;294,50;-737,00;794,22
55,625;147,00;-19,75;-621,25;638,71
55,677;125,50;-118,25;-386,50;423,22
55,776;19,75;-85,25;-141,75;166,59
55,827;-7,75;-60,50;-100,25;117,35
55,877;-22,75;-43,00;-81,50;94,91
55,929;-31,75;-31,25;-73,00;85,52
55,977;-36,00;-23,75;-69,50;81,79
56,027;-38,25;-19,00;-67,50;79,88
56,079;-40,00;-16,75;-66,25;79,18
56,128;-41,00;-15,00;-65,50;78,72
56,178;-41,00;-14,25;-65,00;78,16
56,229;-41,50;-14,00;-65,50;78,79
56,280;-41,25;-15,00;-65,50;78,85
56,331;-40,25;-16,50;-65,75;78,84
56,380;-39,25;-18,75;-67,00;79,88
56,481;-36,50;-23,75;-71,50;83,72
56,531;-33,25;-28,75;-77,00;88,66
56,580;-31,50;-29,50;-85,00;95,33
56,631;-31,75;-25,00;-90,00;98,66
56,681;-35,50;-16,75;-90,50;98,65
56,781;-41,00;-4,25;-81,50;91,33
56,831;-42,75;-2,00;-76,75;87,88
56,881;-43,50;-1,00;-74,00;85,84
56,931;-42,50;-1,25;-71,25;82,97
56,980;-42,00;-1,25;-69,75;81,43
57,030;-43,00;-2,25;-69,25;81,55
57,081;-43,50;-2,50;-68,50;81,18
57,181;-42,25;-3,00;-68,50;80,54
57,230;-43,00;-4,25;-68,50;80,99
57,281;-42,25;-5,50;-69,00;81,09
57,331;-41,50;-5,50;-68,50;80,28
57,381;-41,75;-5,25;-67,50;79,54
57,483;-42,25;-5,25;-67,00;79,38
57,532;-42,25;-4,50;-66,50;78,91
57,582;-43,00;-5,25;-65,75;78,74
57,633;-43,00;-5,00;-65,50;78,51
57,684;-42,75;-4,50;-65,50;78,35
57,733;-42,75;-5,25;-65,25;78,18
57,783;-43,25;-4,75;-65,75;78,84
57,834;-42,75;-4,25;-65,50;78,33
57,885;-42,50;-4,50;-65,75;78,42
57,934;-43,00;-4,50;-65,75;78,69
57,983;-42,25;-5,00;-66,00;78,52
58,034;-42,50;-5,00;-66,00;78,66
58,085;-42,00;-5,00;-66,00;78,39
58,185;-42,00;-5,00;-66,00;78,39
58,236;-42,00;-5,00;-66,00;78,39
58,285;-42,00;-5,00;-66,00;78,39
58,335;-42,00;-5,00;-66,00;78,39
58,386;-42,00;-5,00;-66,00;78,39
58,437;-42,00;-5,00;-66,00;78,39
58,487;-41,75;-5,25;-67,00;79,12
58,537;-41,25;-5,25;-67,50;79,28
58,599;-41,00;-5,25;-67,50;79,15
58,638;-41,25;-5,25;-67,75;79,49
58,705;-41,75;-5,00;-67,75;79,74
58,744;-41,75;-4,25;-67,75;79,69
58,811;-41,75;-4,50;-67,50;79,50
58,839;-42,25;-5,00;-67,50;79,79
58,909;-42,25;-5,00;-67,50;79,79
58,944;-42,25;-5,00;-67,50;79,79
59,012;-42,25;-5,00;-67,50;79,79
59,040;-42,25;-5,00;-67,50;79,79
59,090;-42,25;-5,00;-67,50;79,79
59,189;-42,25;-5,00;-67,50;79,79
59,239;-43,25;-5,50;-67,00;79,94
59,289;-42,75;-5,25;-66,75;79,44
59,340;-42,50;-5,25;-66,00;78,68
59,393;-43,00;-5,50;-65,75;78,75
59,442;-43,50;-4,75;-66,25;79,40
59,493;-43,25;-5,25;-66,50;79,50
59,543;-42,75;-5,50;-66,25;79,04
59,592;-42,25;-5,00;-66,00;78,52
59,643;-42,25;-5,00;-66,00;78,52
59,694;-42,25;-5,00;-66,00;78,52
59,743;-42,50;-5,00;-66,75;79,29
59,794;-42,50;-5,00;-66,00;78,66
59,844;-42,25;-5,00;-66,25;78,73
59,894;-42,75;-5,50;-66,25;79,04
59,944;-42,75;-5,25;-65,75;78,60
59,993;-42,75;-6,25;-65,75;78,67
60,050;-42,25;-6,50;-66,00;78,63
60,094;-42,75;-6,50;-67,00;79,74
60,146;-42,50;-6,25;-67,00;79,59
60,194;-42,25;-5,75;-67,25;79,63
60,244;-42,25;-5,50;-67,25;79,61
60,295;-42,25;-5,50;-68,00;80,25
60,345;-41,75;-6,00;-68,50;80,44
60,394;-41,50;-5,50;-68,25;80,07
60,459;-41,75;-5,25;-68,25;80,18
60,549;-42,00;-5,00;-67,75;79,87
60,598;-42,25;-5,50;-67,50;79,82
60,649;-41,75;-5,00;-67,25;79,31
60,700;-41,75;-5,00;-67,25;79,31
60,750;-41,75;-5,00;-67,25;79,31
60,800;-41,75;-5,00;-67,25;79,31
60,851;-41,75;-5,00;-67,25;79,31
60,901;-41,75;-5,00;-67,25;79,31
60,951;-42,75;-5,50;-66,75;79,46
61,000;-42,50;-5,00;-66,75;79,29
61,051;-42,25;-4,50;-66,00;78,49
61,102;-42,25;-4,75;-65,75;78,30
61,152;-42,50;-5,00;-65,50;78,24
61,202;-42,25;-5,25;-65,50;78,12
61,252;-42,25;-5,25;-65,50;78,12
61,304;-43,00;-5,25;-65,50;78,53
61,353;-42,00;-5,50;-65,25;77,79
61,402;-42,50;-5,75;-65,50;78,29
61,453;-42,50;-5,75;-65,50;78,29
61,503;-42,50;-5,50;-65,75;78,48
61,553;-42,25;-5,75;-65,75;78,37
61,604;-42,75;-6,00;-66,00;78,86
61,654;-42,50;-6,00;-66,00;78,73
61,717;-42,25;-6,00;-66,50;79,01
61,804;-42,25;-5,75;-66,50;79,00
61,855;-42,25;-6,50;-66,75;79,26
61,904;-42,50;-6,25;-67,50;80,01
61,955;-42,00;-5,75;-67,25;79,50
62,004;-41,50;-5,75;-67,50;79,45
62,064;-42,50;-6,25;-67,75;80,22
62,106;-42,50;-5,75;-68,25;80,61
62,163;-42,25;-5,75;-68,25;80,47
62,205;-41,75;-6,25;-68,50;80,46
62,263;-42,50;-6,50;-69,00;81,30
62,356;-42,25;-5,50;-67,75;80,03
62,405;-41,25;-5,25;-67,75;79,49
62,460;-41,25;-5,25;-67,75;79,49
62,506;-42,00;-5,75;-67,75;79,92
62,566;-41,50;-4,50;-68,00;79,79
62,607;-41,50;-5,50;-67,25;79,22
62,657;-41,50;-5,75;-66,50;78,60
62,708;-41,50;-6,00;-66,50;78,62
62,771;-42,75;-6,00;-66,50;79,28
62,859;-42,00;-5,25;-66,00;78,41
62,910;-42,00;-5,25;-66,00;78,41
62,960;-42,00;-5,50;-65,75;78,21
63,009;-42,50;-5,25;-65,75;78,47
63,064;-42,50;-5,75;-66,00;78,71
63,111;-43,00;-6,25;-66,50;79,44
63,211;-42,75;-5,50;-66,25;79,04
63,264;-42,75;-5,50;-66,25;79,04
63,313;-42,50;-4,50;-66,00;78,63
63,364;-42,75;-4,75;-65,75;78,57
63,414;-42,75;-4,75;-65,75;78,57
63,465;-43,75;-5,50;-65,75;79,17
63,516;-43,25;-5,75;-66,25;79,33
63,566;-43,25;-5,50;-66,00;79,10
63,615;-43,50;-5,75;-66,00;79,25
63,667;-43,50;-5,50;-66,25;79,45
63,719;-43,00;-5,75;-66,25;79,19
63,768;-43,25;-4,75;-66,25;79,26
63,817;-43,00;-5,00;-66,50;79,35
63,868;-42,25;-5,25;-66,25;78,75
63,918;-42,25;-5,25;-66,50;78,96
64,018;-42,50;-5,75;-66,50;79,13
64,067;-42,50;-5,75;-66,50;79,13
64,119;-42,25;-6,00;-66,50;79,01
64,168;-42,75;-6,00;-67,00;79,70
64,217;-42,50;-6,00;-67,50;79,99
64,270;-42,25;-5,50;-66,75;79,19
64,320;-42,50;-6,00;-66,50;79,15
64,369;-41,75;-6,75;-66,25;78,60
