time;x;y;z;MF
34,599;-41,75;-7,50;-66,75;79,09
34,650;-42,50;-7,25;-66,75;79,46
34,700;-42,00;-6,50;-66,25;78,71
34,750;-41,75;-6,25;-66,25;78,56
34,799;-42,25;-6,00;-66,00;78,59
34,851;-43,75;-6,25;-66,25;79,64
34,900;-43,50;-7,00;-66,50;79,77
34,949;-43,00;-6,75;-65,75;78,85
35,000;-42,00;-7,25;-66,00;78,57
35,050;-42,50;-7,75;-66,00;78,88
35,100;-41,75;-8,50;-66,50;78,98
35,151;-40,25;-10,25;-66,50;78,41
35,202;-38,00;-14,50;-66,75;78,17
35,252;-29,25;-24,25;-70,00;79,65
35,302;-1,00;-53,25;-87,00;102,01
35,353;129,75;-111,75;-245,25;299,12
35,402;-3,50;358,50;-230,50;426,22
35,453;-64,75;179,25;-30,25;192,97
35,502;-55,50;48,25;-5,00;73,71
35,552;-46,25;0,00;-23,50;51,88
35,602;-42,50;-12,25;-41,50;60,65
35,654;-41,25;-13,25;-52,50;68,07
35,704;-42,00;-12,00;-58,25;72,81
35,753;-43,00;-10,25;-61,50;75,74
35,804;-42,25;-8,50;-62,75;76,12
35,856;-42,50;-7,75;-64,00;77,22
35,955;-42,75;-7,00;-65,50;78,53
36,004;-42,25;-7,00;-65,50;78,26
36,055;-42,50;-6,50;-65,75;78,56
36,105;-42,75;-6,25;-65,50;78,47
36,205;-43,00;-6,25;-65,00;78,19
36,257;-42,50;-7,00;-64,75;77,77
36,306;-41,50;-8,00;-64,50;77,11
36,357;-40,25;-9,75;-63,25;75,60
36,406;-38,50;-12,75;-61,00;73,25
36,458;-36,50;-18,25;-55,50;68,89
36,506;-31,75;-31,25;-39,25;59,37
36,559;-25,50;-61,50;33,00;74,31
36,607;-124,25;110,75;242,00;293,71
36,659;150,25;102,25;-245,50;305,45
36,707;153,50;-13,75;-241,00;286,06
36,756;80,75;-43,50;-163,75;187,69
36,807;23,25;-38,75;-112,75;121,47
36,865;-9,50;-28,25;-87,25;92,20
36,934;-27,00;-19,50;-75,50;82,52
37,020;-39,25;-11,00;-68,75;79,93
37,063;-41,00;-9,50;-67,50;79,55
37,111;-42,25;-8,75;-66,50;79,27
37,164;-43,25;-7,75;-66,50;79,70
37,213;-43,00;-7,25;-66,75;79,73
37,265;-42,00;-7,25;-67,00;79,41
37,364;-42,75;-7,50;-67,50;80,25
37,414;-42,00;-7,50;-67,25;79,64
37,467;-42,00;-7,75;-67,25;79,67
37,514;-41,75;-8,25;-67,50;79,80
37,564;-40,75;-9,50;-67,50;79,42
37,614;-38,75;-11,00;-67,25;78,39
37,666;-35,75;-14,25;-68,00;78,14
37,765;-1,25;-40,50;-81,75;91,24
37,815;102,00;-67,75;-163,00;203,87
37,867;204,50;283,00;-266,50;439,24
37,914;63,75;174,75;20,75;187,17
37,965;13,75;43,50;49,75;67,50
38,014;-10,00;-5,75;10,25;15,43
38,068;-24,25;-18,00;-24,00;38,58
38,166;-36,00;-14,00;-54,50;66,80
38,216;-39,25;-11,75;-59,50;72,24
38,266;-41,25;-9,50;-62,00;75,07
38,316;-42,00;-8,50;-63,75;76,81
38,368;-41,75;-7,75;-64,25;77,01
38,416;-43,00;-8,00;-64,75;78,14
38,466;-42,50;-7,50;-65,00;78,02
38,515;-43,00;-7,50;-65,25;78,50
38,567;-43,00;-7,25;-65,50;78,69
38,615;-43,25;-7,50;-65,50;78,85
38,666;-42,75;-8,50;-65,50;78,68
38,716;-42,75;-9,00;-65,00;78,32
38,766;-42,00;-9,25;-64,00;77,11
38,815;-42,50;-10,75;-63,00;76,75
38,867;-41,75;-14,00;-61,25;75,44
38,966;-38,00;-32,50;-41,25;64,82
39,018;-39,50;-61,75;16,00;75,03
39,069;-132,50;18,25;237,00;272,14
39,117;69,25;224,75;-420,25;481,58
39,167;69,25;224,75;-420,25;481,58
39,218;64,50;93,00;-316,00;335,66
39,269;24,00;19,75;-191,25;193,76
39,368;-23,25;-12,25;-90,75;94,48
39,419;-31,75;-12,00;-76,75;83,92
39,470;-36,25;-10,50;-70,75;80,19
39,518;-40,00;-9,00;-68,25;79,62
39,568;-41,00;-8,25;-67,75;79,62
39,618;-41,25;-7,50;-67,25;79,25
39,669;-41,50;-7,25;-66,75;78,93
39,719;-42,75;-7,25;-66,50;79,39
39,768;-42,25;-7,25;-66,50;79,12
39,818;-42,25;-6,75;-66,50;79,08
39,870;-41,75;-6,75;-66,50;78,81
39,919;-41,75;-7,25;-66,50;78,85
39,969;-40,75;-7,50;-66,75;78,56
40,020;-39,50;-8,75;-66,50;77,84
40,070;-38,00;-11,00;-66,50;77,38
40,119;-35,25;-15,00;-67,50;77,61
40,220;-13,25;-34,50;-75,75;84,28
40,271;57,00;-74,25;-126,50;157,37
40,319;256,00;24,00;-396,25;472,36
40,370;-0,25;282,25;-54,50;287,46
40,421;-56,50;114,50;66,50;143,96
40,471;-52,00;14,75;40,25;67,39
40,521;-44,75;-16,75;-2,25;47,84
40,571;-41,50;-21,25;-31,50;56,27
40,621;-41,00;-19,00;-48,00;65,92
40,674;-41,25;-15,50;-56,25;71,46
40,773;-42,00;-10,50;-62,00;75,62
40,822;-42,50;-9,75;-63,50;77,03
40,874;-42,50;-9,00;-64,00;77,35
40,973;-42,25;-8,50;-64,75;77,78
41,023;-43,25;-8,50;-65,25;78,74
41,073;-43,50;-7,75;-65,00;78,60
41,123;-42,50;-8,25;-64,25;77,47
41,174;-42,50;-8,25;-64,25;77,47
41,275;-41,75;-11,25;-62,00;75,59
41,325;-39,75;-14,25;-59,50;72,96
41,374;-37,75;-20,00;-54,50;69,25
41,425;-31,75;-31,75;-40,75;60,64
41,484;-23,75;-56,00;8,75;61,45
41,575;-15,00;469,00;-139,50;489,54
41,626;172,25;221,50;-290,00;403,52
41,685;141,75;47,00;-219,75;265,69
41,777;18,00;-23,00;-103,00;107,06
41,828;-10,50;-21,50;-82,75;86,14
41,878;-25,75;-18,00;-73,50;79,93
41,927;-33,00;-14,25;-69,50;78,25
41,982;-37,50;-11,50;-67,75;78,29
42,079;-40,75;-9,00;-66,50;78,51
42,127;-40,75;-8,25;-66,50;78,43
42,182;-40,75;-8,50;-66,75;78,67
42,228;-41,50;-8,00;-67,00;79,22
42,282;-42,25;-8,25;-67,25;79,85
42,379;-41,75;-9,00;-67,00;79,45
42,429;-42,00;-10,25;-66,75;79,53
42,479;-41,25;-11,25;-67,25;79,69
42,579;-36,00;-17,25;-68,25;79,07
42,628;-29,50;-25,00;-70,50;80,41
42,680;-12,00;-41,00;-78,75;89,59
42,730;46,00;-78,25;-121,75;151,86
42,783;214,50;-56,00;-336,50;402,96
42,829;64,75;358,50;-178,50;405,68
42,882;-34,75;189,75;50,25;199,34
42,930;-41,50;46,00;58,75;85,38
42,984;-37,25;-9,50;17,00;42,03
43,029;-36,75;-22,25;-18,25;46,68
43,081;-37,25;-21,50;-40,75;59,25
43,130;-38,25;-17,75;-52,25;67,14
43,181;-39,75;-14,75;-58,25;72,05
43,230;-40,00;-12,75;-61,25;74,26
43,282;-41,25;-10,50;-62,75;75,82
43,330;-41,50;-9,50;-63,75;76,66
43,380;-42,25;-9,00;-64,25;77,42
43,431;-42,75;-8,50;-64,00;77,43
43,484;-42,75;-8,25;-64,00;77,41
43,581;-42,75;-9,75;-64,50;77,99
43,632;-42,25;-10,25;-64,50;77,78
43,683;-41,50;-11,50;-63,00;76,31
43,732;-41,25;-13,25;-62,00;75,64
43,782;-40,25;-15,50;-59,50;73,49
43,834;-38,50;-21,25;-53,75;69,45
43,884;-35,25;-32,25;-40,25;62,47
43,934;-32,50;-55,00;0,75;63,89
43,984;-52,75;-67,00;148,25;171,03
44,033;-203,25;367,50;53,50;423,35
44,085;85,50;201,00;-380,75;438,96
44,133;135,00;5,25;-330,75;357,28
44,185;85,00;-54,75;-213,50;236,23
44,234;31,75;-54,25;-137,50;151,19
44,286;-2,25;-41,25;-98,25;106,58
44,336;-20,75;-28,75;-80,50;87,96
44,386;-30,00;-20,50;-72,50;81,10
44,436;-36,00;-16,75;-69,25;79,83
44,488;-38,75;-13,50;-67,50;78,99
44,587;-40,50;-10,00;-66,75;78,71
44,637;-41,75;-9,25;-66,25;78,85
44,688;-41,75;-8,75;-66,25;78,80
44,738;-41,25;-8,75;-65,75;78,11
44,788;-41,00;-9,50;-66,25;78,49
44,838;-40,50;-10,00;-66,25;78,29
44,888;-40,00;-10,75;-66,25;78,13
44,988;-36,50;-14,25;-66,75;77,40
45,038;-32,75;-18,00;-67,75;77,37
45,088;-25,25;-24,50;-70,25;78,57
45,138;-7,00;-38,00;-77,75;86,82
45,188;-7,00;-38,00;-77,75;86,82
45,237;158,50;-40,50;-235,75;286,95
45,289;181,50;349,50;-251,25;467,14
45,339;26,25;239,50;61,50;248,66
45,388;-12,75;68,75;101,75;123,46
45,439;-22,50;-7,00;52,50;57,55
45,491;-28,00;-26,75;4,00;38,93
45,540;-32,50;-27,50;-27,00;50,41
45,590;-36,50;-23,00;-44,50;61,98
45,639;-38,25;-19,00;-53,50;68,46
45,690;-39,75;-15,25;-57,75;71,75
45,739;-41,25;-13,25;-60,50;74,41
45,790;-42,00;-11,75;-62,25;76,01
45,839;-42,75;-11,25;-62,50;76,55
45,890;-42,75;-10,75;-63,00;76,89
45,940;-42,75;-10,75;-63,00;76,89
45,990;-42,75;-10,50;-63,50;77,27
46,039;-41,75;-10,50;-63,75;76,92
46,091;-41,50;-11,00;-62,75;76,03
46,140;-41,25;-12,75;-61,75;75,35
46,191;-41,25;-12,75;-61,75;75,35
46,241;-39,25;-17,75;-58,00;72,25
46,302;-37,50;-24,25;-51,75;68,35
46,341;-33,50;-36,00;-36,75;61,39
46,397;-29,00;-56,75;4,25;63,87
46,442;-34,50;-70,50;142,00;162,25
46,494;-161,00;281,75;226,75;395,88
46,541;90,25;273,25;-421,00;509,95
46,617;178,75;33,25;-421,75;459,27
46,642;127,50;-57,25;-276,75;310,04
46,696;61,50;-64,25;-171,50;193,19
46,792;-9,25;-36,25;-88,00;95,62
46,843;-24,00;-26,25;-75,50;83,46
46,899;-31,75;-19,50;-70,50;79,74
46,993;-37,50;-14,00;-67,00;78,05
47,044;-39,00;-12,00;-67,25;78,66
47,094;-40,00;-11,00;-67,25;79,02
47,144;-40,00;-10,25;-67,25;78,92
47,201;-41,00;-10,25;-67,25;79,43
47,250;-40,25;-10,25;-66,75;78,62
47,301;-40,50;-10,50;-66,50;78,57
47,349;-39,50;-12,00;-66,75;78,48
47,399;-37,50;-14,25;-67,25;78,31
47,449;-34,75;-17,00;-68,25;78,45
47,501;-31,75;-21,75;-69,50;79,44
47,551;-23,25;-31,00;-72,00;81,77
47,603;-3,25;-48,25;-82,00;95,20
47,652;52,50;-83,25;-123,50;157,92
47,704;198,00;-85,25;-291,75;362,75
47,754;205,25;314,00;-377,75;532,37
47,804;-8,75;279,50;2,75;279,65
47,853;-50,50;93,00;101,50;146,63
47,905;-45,50;-1,75;66,75;80,80
47,953;-40,00;-29,75;17,25;52,75
48,004;-38,50;-32,25;-17,25;53,10
48,053;-38,75;-28,25;-38,00;61,19
48,105;-39,50;-23,00;-49,00;67,01
48,203;-41,00;-17,75;-56,00;71,64
48,254;-42,00;-15,00;-59,00;73,96
48,305;-42,25;-13,25;-60,75;75,17
48,404;-42,00;-12,50;-62,25;76,13
48,454;-41,75;-12,00;-62,00;75,70
48,505;-41,75;-12,00;-61,50;75,29
48,554;-41,25;-13,25;-61,00;74,82
48,605;-41,50;-14,75;-61,00;75,24
48,655;-40,75;-16,75;-58,50;73,24
48,707;-40,00;-20,75;-54,75;70,91
48,756;-37,50;-27,75;-47,50;66,58
48,805;-34,00;-40,00;-31,00;60,97
48,856;-29,75;-60,75;12,25;68,74
48,907;-38,50;-71,50;143,75;165,10
49,006;32,75;403,00;-420,75;583,53
49,056;176,50;112,25;-481,75;525,20
49,106;147,75;-36,50;-329,75;363,18
49,156;147,75;-36,50;-329,75;363,18
49,206;67,00;-54,25;-196,25;214,35
49,256;15,25;-44,25;-125,00;133,48
49,308;-12,25;-34,00;-91,50;98,38
49,357;-26,25;-25,50;-77,25;85,48
49,406;-32,75;-20,50;-71,00;80,83
49,456;-36,25;-16,75;-67,75;78,64
49,508;-38,25;-15,25;-67,00;78,64
49,557;-38,50;-13,25;-66,75;78,19
49,612;-39,00;-12,75;-67,00;78,57
49,657;-38,75;-12,25;-67,25;78,58
49,718;-39,25;-13,00;-67,25;78,94
49,758;-38,25;-13,50;-67,25;78,54
49,815;-37,50;-14,50;-66,75;77,92
49,908;-33,25;-20,25;-67,75;78,14
49,957;-28,75;-25,25;-70,00;79,78
50,008;-19,25;-34,75;-74,25;84,21
50,058;2,75;-54,00;-85,25;100,95
50,118;56,75;-83,25;-123,75;159,58
50,159;56,75;-83,25;-123,75;159,58
50,209;190,00;255,25;-304,00;440,08
50,260;0,00;328,25;50,50;332,11
50,314;-46,00;133,25;160,00;213,24
50,360;-40,00;12,75;112,75;120,31
50,414;-34,00;-29,50;46,50;64,72
50,461;-33,75;-36,50;-0,25;49,71
50,517;-35,50;-32,25;-28,25;55,66
50,561;-37,00;-25,75;-43,25;62,47
50,612;-39,25;-21,25;-52,25;68,72
50,662;-40,50;-18,00;-56,75;72,01
50,714;-40,75;-16,00;-58,75;73,27
50,763;-42,00;-14,25;-60,25;74,81
50,814;-42,50;-13,75;-61,50;76,01
50,863;-42,00;-13,25;-61,75;75,85
50,915;-42,50;-13,75;-62,25;76,62
50,963;-42,75;-13,75;-62,00;76,55
51,014;-42,50;-14,75;-61,50;76,20
51,064;-42,00;-16,25;-59,50;74,62
51,124;-42,00;-19,00;-57,25;73,50
51,215;-40,25;-27,75;-48,00;68,51
51,265;-38,25;-42,50;-30,25;64,69
51,316;-38,50;-65,25;13,75;77,00
51,364;-58,50;-80,75;139,00;171,07
51,415;-187,00;143,50;295,00;377,61
51,466;-66,25;464,00;-413,75;625,20
51,518;150,75;151,75;-550,50;590,60
51,615;95,25;-80,50;-238,50;269,14
51,666;41,25;-74,25;-150,75;173,03
51,719;5,75;-56,00;-106,25;120,24
51,816;-25,50;-30,75;-75,50;85,42
51,865;-32,25;-24,50;-70,75;81,52
51,919;-35,25;-19,50;-68,50;79,47
51,967;-37,00;-16,25;-67,75;78,89
52,018;-37,75;-14,75;-67,00;78,30
52,069;-38,25;-14,25;-66,75;78,24
52,119;-38,75;-14,25;-66,25;78,06
52,169;-38,75;-14,25;-66,25;78,06
52,219;-38,25;-15,25;-66,75;78,43
52,269;-36,75;-16,25;-67,25;78,34
52,320;-34,75;-18,25;-67,25;77,87
52,369;-31,75;-22,00;-67,75;77,99
52,419;-27,25;-27,75;-70,25;80,30
52,469;-17,00;-39,00;-75,00;86,23
52,520;4,50;-57,75;-85,75;103,48
52,570;60,25;-90,75;-126,50;166,94
52,620;196,50;-106,00;-270,25;350,55
52,669;338,75;181,75;-507,75;636,86
52,727;68,00;433,50;-81,25;446,26
52,771;-37,00;215,50;142,25;260,85
52,821;-45,25;44,75;134,00;148,34
52,870;-38,75;-24,00;70,00;83,53
52,921;-35,75;-40,25;17,25;56,53
52,971;-37,00;-38,50;-16,75;55,96
53,021;-38,75;-32,25;-36,00;61,95
53,070;-40,00;-26,00;-46,50;66,62
53,122;-41,50;-22,25;-53,00;70,90
53,171;-41,50;-22,25;-53,00;70,90
53,221;-42,25;-18,50;-57,25;73,52
53,272;-42,75;-16,00;-59,00;74,60
53,324;-43,25;-15,25;-59,50;75,12
53,423;-42,75;-15,25;-59,75;75,03
53,472;-42,25;-16,50;-59,00;74,42
53,523;-42,50;-18,25;-57,75;73,99
53,573;-42,00;-21,25;-55,00;72,39
53,626;-40,75;-26,25;-50,25;69,82
53,673;-40,00;-34,00;-41,50;66,92
53,725;-37,50;-47,50;-22,75;64,65
53,775;-36,25;-69,50;25,00;82,28
53,826;-52,50;-84,00;148,50;178,51
53,893;-155,00;114,50;321,25;374,62
53,928;-38,25;525,50;-238,75;578,46
53,976;209,50;248,75;-464,00;566,62
54,027;218,25;24,25;-370,00;430,26
54,076;143,50;-58,00;-240,50;286,00
54,128;72,50;-69,25;-155,75;185,23
54,227;19,25;-52,50;-108,00;121,62
54,276;-8,25;-38,25;-85,25;93,80
54,338;-23,00;-29,25;-75,00;83,72
54,426;-33,75;-20,25;-68,25;78,79
54,476;-35,75;-18,00;-67,50;78,47
54,540;-36,50;-17,25;-67,25;78,44
54,627;-37,25;-16,50;-67,00;78,41
54,678;-37,00;-16,75;-67,00;78,35
54,740;-36,00;-18,00;-67,75;78,80
54,787;-33,75;-21,25;-68,75;79,48
54,838;-30,50;-25,50;-69,75;80,28
54,887;-23,50;-33,50;-72,00;82,82
54,938;-11,00;-45,75;-78,50;91,52
54,987;16,00;-68,25;-94,25;117,46
55,038;76,50;-100,25;-142,50;190,29
55,087;214,00;-99,50;-296,50;378,96
55,140;324,75;192,50;-498,00;624,92
55,189;324,75;192,50;-498,00;624,92
55,239;119,25;106,75;-115,50;197,37
55,290;25,75;-1,25;24,25;35,39
55,340;-9,50;-46,00;31,50;56,56
55,389;-23,50;-52,25;6,25;57,63
55,440;-30,25;-46,00;-17,25;57,69
55,489;-34,50;-37,50;-33,75;61,12
55,540;-37,50;-30,50;-44,50;65,70
55,590;-39,50;-24,50;-51,00;69,00
55,641;-41,00;-21,50;-55,00;71,89
55,690;-41,25;-18,75;-56,75;72,62
55,743;-42,50;-18,00;-57,75;73,93
55,791;-42,00;-17,25;-58,25;73,86
55,843;-41,50;-17,00;-58,50;73,71
55,891;-42,00;-17,25;-58,75;74,25
55,943;-42,50;-19,00;-57,75;74,18
56,019;-43,00;-21,50;-56,00;73,81
56,045;-42,25;-25,50;-52,25;71,87
56,093;-41,75;-31,25;-46,00;69,54
56,142;-40,50;-40,75;-34,00;66,76
56,192;-40,50;-40,75;-34,00;66,76
56,241;-47,00;-72,50;37,50;94,19
56,309;-90,00;-73,25;187,00;220,08
56,343;-235,75;216,00;274,00;421,08
56,392;-52,00;514,00;-360,25;629,83
56,442;207,25;222,00;-558,50;635,73
56,492;223,50;0,00;-429,25;483,95
56,543;152,50;-79,00;-275,00;324,23
56,592;80,25;-84,75;-174,25;209,73
56,643;31,75;-70,00;-119,75;142,30
56,704;2,25;-54,00;-92,75;107,35
56,744;-14,25;-41,00;-79,75;90,80
56,810;-24,00;-33,00;-73,00;83,63
56,845;-30,25;-27,00;-70,00;80,90
56,909;-33,25;-22,75;-68,75;79,68
57,014;-35,25;-18,25;-68,00;78,74
57,044;-35,75;-18,50;-68,00;79,02
57,114;-35,50;-19,00;-67,50;78,60
57,147;-34,25;-20,00;-67,25;78,07
57,246;-31,75;-23,50;-68,25;78,86
57,305;-26,75;-28,50;-70,50;80,61
57,346;-18,75;-36,50;-73,50;84,18
57,416;-3,75;-49,00;-81,50;95,17
57,446;27,25;-72,50;-98,75;125,50
57,518;92,50;-102,00;-149,75;203,43
57,547;226,00;-94,00;-297,25;385,06
57,605;353,25;180,25;-500,50;638,57
57,646;92,00;479,75;-140,50;508,30
57,703;-60,25;298,75;153,00;341,01
57,746;-77,50;88,25;186,50;220,40
57,825;-62,75;-15,75;122,50;138,53
57,846;-51,75;-47,75;56,00;89,97
57,904;-46,00;-50,50;9,75;69,00
57,947;-45,00;-44,00;-18,50;65,60
58,010;-44,25;-36,25;-35,50;67,32
58,046;-44,50;-30,00;-45,25;70,20
58,115;-45,25;-24,75;-50,75;72,36
58,147;-45,75;-21,50;-54,00;73,97
58,247;-46,00;-19,00;-55,50;74,55
58,317;-46,75;-17,75;-56,50;75,45
58,347;-47,25;-17,00;-56,00;75,22
58,396;-46,75;-15,00;-55,50;74,10
58,448;-46,50;-13,00;-55,75;73,75
58,496;-46,50;-11,00;-56,25;73,81
58,548;-46,75;-9,00;-57,25;74,46
58,596;-45,50;-7,25;-57,25;73,49
58,646;-44,75;-4,75;-58,00;73,41
58,697;-44,75;-4,00;-59,25;74,36
58,747;-44,00;-3,50;-60,75;75,09
58,796;-43,50;-3,50;-61,50;75,41
58,847;-42,75;-2,75;-62,25;75,57
58,896;-43,25;-3,00;-62,75;76,27
58,947;-43,00;-3,00;-63,25;76,54
58,997;-43,00;-3,00;-63,75;76,95
59,047;-43,00;-3,50;-64,50;77,60
59,096;-43,50;-3,75;-64,75;78,10
59,148;-43,25;-4,00;-64,50;77,76
59,248;-42,75;-4,25;-64,50;77,50
59,299;-42,75;-4,25;-65,00;77,91
59,350;-43,00;-4,00;-64,75;77,83
59,449;-44,50;-4,25;-65,50;79,30
59,499;-44,25;-4,25;-66,25;79,78
59,550;-44,00;-3,50;-66,50;79,82
59,649;-45,00;-3,50;-67,50;81,20
59,698;-44,00;-3,75;-67,00;80,24
59,753;-43,50;-3,75;-67,00;79,97
59,798;-43,75;-3,75;-67,50;80,53
59,855;-44,25;-4,00;-68,00;81,23
59,898;-43,50;-3,75;-68,25;81,02
59,950;-42,75;-3,75;-67,50;79,99
59,999;-42,50;-4,00;-68,00;80,29
60,051;-42,75;-4,00;-68,00;80,42
60,100;-42,75;-4,00;-68,00;80,42
60,151;-42,75;-4,00;-68,00;80,42
60,200;-42,75;-4,00;-68,00;80,42
60,251;-42,75;-4,00;-68,00;80,42
60,301;-42,75;-4,00;-68,00;80,42
60,351;-43,75;-3,75;-67,75;80,74
60,401;-43,50;-3,25;-67,50;80,37
60,453;-43,50;-3,00;-67,00;79,94
60,500;-43,50;-2,75;-67,00;79,93
60,552;-44,25;-3,00;-66,75;80,14
60,651;-43,75;-3,00;-66,25;79,45
60,701;-43,25;-3,00;-66,25;79,17
60,751;-43,75;-3,00;-66,50;79,66
60,801;-43,75;-3,25;-66,50;79,67
60,852;-43,25;-3,50;-66,50;79,40
60,901;-42,75;-3,00;-66,00;78,69
60,953;-43,75;-2,75;-66,50;79,65
61,002;-43,50;-2,50;-66,25;79,29
61,052;-44,00;-2,75;-66,25;79,58
61,103;-44,75;-2,75;-66,25;79,99
61,160;-44,75;-2,75;-66,25;79,99
61,252;-44,00;-3,25;-66,75;80,01
61,302;-44,25;-3,00;-67,25;80,56
61,354;-44,25;-3,50;-67,00;80,37
61,403;-43,75;-3,25;-67,25;80,29
61,453;-44,50;-3,50;-67,25;80,72
61,503;-44,75;-4,00;-67,25;80,88
61,555;-44,00;-4,00;-67,25;80,46
61,654;-43,00;-3,75;-67,25;79,91
61,703;-43,25;-3,75;-67,50;80,26
61,754;-43,25;-4,00;-67,50;80,27
61,804;-43,25;-3,75;-67,50;80,26
61,854;-43,25;-3,75;-67,50;80,26
61,903;-43,25;-3,75;-67,50;80,26
61,954;-43,25;-3,75;-67,50;80,26
62,003;-43,25;-3,75;-67,50;80,26
62,053;-43,25;-3,75;-67,50;80,26
62,104;-43,25;-3,75;-67,50;80,26
62,154;-43,25;-3,75;-67,50;80,26
62,204;-43,25;-3,75;-67,50;80,26
62,262;-43,25;-3,75;-67,50;80,26
62,304;-43,25;-3,75;-67,50;80,26
62,356;-43,25;-3,75;-67,50;80,26
62,405;-43,25;-3,75;-67,50;80,26
62,455;-43,25;-3,75;-67,50;80,26
62,504;-43,25;-3,75;-67,50;80,26
62,559;-43,25;-2,50;-67,00;79,79
62,654;-43,00;-3,00;-67,25;79,88
62,705;-43,25;-3,00;-67,50;80,22
62,756;-43,50;-2,75;-67,50;80,35
62,855;-43,75;-3,25;-67,50;80,50
62,906;-43,25;-3,25;-67,75;80,44
62,956;-43,25;-3,25;-67,50;80,23
63,005;-44,00;-3,00;-67,50;80,63
63,056;-44,75;-2,50;-67,50;81,03
63,105;-44,25;-3,00;-68,50;81,60
63,157;-44,25;-3,00;-68,50;81,60
63,256;-43,25;-3,75;-68,75;81,31
63,306;-43,25;-4,25;-69,00;81,55
63,356;-43,75;-4,00;-68,50;81,38
63,406;-43,00;-3,75;-67,50;80,12
63,455;-43,00;-3,25;-68,00;80,52
63,506;-43,00;-3,25;-68,00;80,52
63,557;-43,25;-3,50;-68,75;81,30
63,605;-43,00;-3,50;-68,75;81,17
63,656;-43,00;-3,75;-68,00;80,54
63,705;-43,00;-3,75;-67,25;79,91
63,760;-43,75;-4,00;-66,75;79,91
63,809;-43,00;-4,00;-67,00;79,71
63,859;-43,00;-3,75;-67,50;80,12
63,910;-43,50;-3,25;-67,75;80,58
63,968;-43,50;-3,00;-67,75;80,57
64,012;-43,50;-3,50;-67,50;80,38
64,062;-43,75;-3,25;-67,75;80,71
64,111;-43,50;-3,00;-68,25;80,99
64,170;-43,50;-3,00;-68,25;80,99
64,219;-43,50;-3,00;-68,25;80,99
64,268;-43,25;-2,75;-67,25;80,00
64,318;-43,75;-2,25;-67,25;80,26
64,371;-43,50;-2,50;-67,25;80,13
64,469;-42,75;-2,50;-67,75;80,15
64,519;-43,75;-2,75;-68,50;81,33
64,571;-43,50;-2,50;-68,25;80,97
64,670;-43,50;-3,25;-68,00;80,79
64,720;-43,75;-3,50;-68,25;81,14
64,771;-43,25;-4,00;-68,00;80,69
64,819;-43,00;-3,75;-68,25;80,75
64,869;-43,75;-4,50;-68,25;81,19
64,919;-43,75;-3,75;-68,25;81,16
64,971;-43,00;-4,00;-68,25;80,77
65,019;-42,50;-4,00;-67,75;80,08
65,069;-42,75;-4,00;-67,50;80,00
65,119;-42,75;-4,25;-67,75;80,22
65,171;-42,75;-4,25;-67,75;80,22
65,219;-43,00;-4,50;-67,75;80,37
65,269;-43,50;-4,00;-67,50;80,40
65,319;-43,50;-4,00;-67,50;80,40
65,371;-43,50;-4,00;-67,50;80,40
65,420;-44,25;-4,00;-67,25;80,60
65,470;-44,50;-3,25;-67,50;80,91
65,520;-44,25;-3,25;-67,25;80,57
65,571;-44,00;-3,50;-67,25;80,44
65,621;-44,00;-3,75;-67,00;80,24
65,672;-44,00;-3,75;-67,25;80,45
65,721;-43,50;-3,75;-67,25;80,18
65,772;-42,75;-3,75;-67,00;79,57
65,873;-42,75;-3,75;-67,00;79,57
65,922;-42,75;-3,75;-67,00;79,57
65,973;-42,75;-3,75;-67,00;79,57
66,022;-43,00;-4,25;-68,50;80,99
66,072;-43,00;-4,25;-68,25;80,78
66,123;-43,00;-4,00;-68,00;80,55
66,174;-43,00;-4,00;-68,00;80,55
66,222;-43,75;-3,75;-68,50;81,37
66,272;-44,00;-4,00;-67,75;80,88
66,323;-43,50;-4,25;-67,75;80,62
66,373;-43,75;-4,75;-67,50;80,58
66,473;-43,50;-4,00;-67,50;80,40
66,523;-44,00;-4,25;-68,25;81,31
66,573;-44,00;-4,50;-68,25;81,33
66,623;-43,50;-3,75;-67,75;80,60
66,673;-43,25;-4,25;-67,75;80,49
66,722;-43,50;-4,75;-67,75;80,65
66,774;-44,25;-5,00;-68,50;81,70
66,823;-44,00;-4,75;-68,25;81,34
66,872;-43,50;-4,75;-67,75;80,65
66,923;-43,25;-4,75;-67,75;80,52
66,975;-43,50;-4,50;-68,00;80,85
67,074;-43,00;-4,50;-67,00;79,74
67,123;-43,75;-4,25;-66,75;79,92
67,175;-43,75;-4,25;-66,75;79,92
67,274;-43,00;-4,00;-67,25;79,92
67,324;-43,50;-4,75;-67,00;80,02
67,375;-43,00;-5,00;-66,50;79,35
67,425;-42,50;-4,50;-67,25;79,68
67,474;-42,50;-4,75;-67,25;79,70
67,524;-43,50;-5,00;-67,25;80,25
67,576;-43,00;-4,75;-67,00;79,75
67,636;-43,00;-4,25;-67,25;79,94
67,679;-43,50;-4,50;-67,25;80,22
